190	0.770094245	0.464467031	0.30459564
200	0.804129781	0.549233335	0.268631858
210	0.799896937	0.514707776	0.237220185
220	0.834520305	0.569099952	0.24140717
230	0.874677818	0.621168923	0.245903703
240	0.853964532	0.568215648	0.243624642
250	0.880406937	0.599592635	0.240190744
260	0.863166553	0.58087388	0.242400815
270	0.871933986	0.589931905	0.227655803
280	0.888660023	0.616634497	0.249883074
290	0.87393081	0.598661443	0.259362528
300	0.866848815	0.595298355	0.243582309
310	0.888480978	0.595415451	0.245620212
320	0.883126157	0.602142407	0.27138733
330	0.886986335	0.607137908	0.299221071
340	0.895699796	0.594842026	0.333863105
350	0.890951662	0.587951754	0.350084386
360	0.889212789	0.582431726	0.369133659
370	0.885853675	0.591050211	0.381683665
380	0.88483824	0.589591132	0.381683665
390	0.88483824	0.589591132	0.381683665
400	0.88483824	0.589591132	0.381683665
410	0.88483824	0.589591132	0.381683665
420	0.88483824	0.589591132	0.381683665
430	0.88483824	0.589591132	0.381683665
440	0.88483824	0.589591132	0.381683665
450	0.88483824	0.589591132	0.381683665
460	0.88483824	0.589591132	0.381683665
470	0.88483824	0.589591132	0.381683665
480	0.88483824	0.589591132	0.381683665
490	0.88483824	0.589591132	0.381683665
500	0.88483824	0.589591132	0.381683665
510	0.88483824	0.589591132	0.381683665
520	0.88483824	0.589591132	0.381683665
530	0.88483824	0.589591132	0.381683665
540	0.88483824	0.589591132	0.381683665
550	0.88483824	0.589591132	0.381683665
560	0.88483824	0.589591132	0.381683665
570	0.88483824	0.589591132	0.381683665
580	0.88483824	0.589591132	0.381683665
590	0.88483824	0.589591132	0.381683665
600	0.88483824	0.589591132	0.381683665
610	0.88483824	0.589591132	0.381683665
620	0.88483824	0.589591132	0.381683665
630	0.88483824	0.589591132	0.381683665
640	0.88483824	0.589591132	0.381683665
650	0.88483824	0.589591132	0.381683665 
