          24     1     1  0.0  1.0   11    10.600 2212    1 0.6834170E+05
    1 -1.   21     11  0  0    0.0000    0.0000   10.6000   10.6000    0.0005     -0.0084    0.0030    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383     -0.0084    0.0030    0.0000
    3  0.   21     22  1  0   -0.4740   -1.0664    6.0271    5.8805   -1.7626     -0.0084    0.0030    0.0000
    4 -1.    1     11  1  0    0.4740    1.0664    4.5729    4.7195    0.0005     -0.0084    0.0030    0.0000
    5  1.   13      2  0  6   -0.7642   -1.1490    6.0090    6.1654    0.0056     -0.0084    0.0030    0.0000
    6  0.   13   2101  2  0    0.2901    0.0826    0.0181    0.6534    0.5793     -0.0084    0.0030    0.0000
    7  1.   12      2  5  9   -0.7642   -1.1490    6.0090    6.1654    0.0056     -0.0084    0.0030    0.0000
    8  0.   11   2101  6  9    0.2901    0.0826    0.0181    0.6534    0.5793     -0.0084    0.0030    0.0000
    9  0.   11     92  7 10   -0.4740   -1.0664    6.0271    6.8188    2.9680     -0.0084    0.0030    0.0000
   10  0.   11    223  9 13   -0.2778   -0.2368    1.5049    1.7370    0.7869     -0.0084    0.0030    0.0000
   11  1.   11    323  9 16   -0.1549   -0.2973    1.2020    1.5388    0.9004     -0.0084    0.0030    0.0000
   12  0.   11   3122  9 18   -0.0414   -0.5323    3.3202    3.5431    1.1156     -0.0084    0.0030    0.0000
   13  1.    1    211 10  0   -0.3125   -0.0057    0.7902    0.8611    0.1396     -0.0084    0.0030    0.0000
   14 -1.    1   -211 10  0   -0.1075   -0.2013    0.2326    0.3545    0.1396     -0.0084    0.0030    0.0000
   15  0.   11    111 10 20    0.1422   -0.0297    0.4822    0.5214    0.1350     -0.0084    0.0030    0.0000
   16  0.   11    311 11 22   -0.3940   -0.1964    0.7918    1.0337    0.4977     -0.0084    0.0030    0.0000
   17  1.    1    211 11  0    0.2392   -0.1009    0.4102    0.5051    0.1396     -0.0084    0.0030    0.0000
   18  1.    1   2212 12  0   -0.0383   -0.4283    3.0650    3.2341    0.9383     -0.3166   -3.9609   24.7229
   19 -1.    1   -211 12  0   -0.0031   -0.1041    0.2552    0.3090    0.1396     -0.3166   -3.9609   24.7229
   20  0.    1     22 15  0    0.0836    0.0482    0.2935    0.3089    0.0000     -0.0084    0.0030    0.0000
   21  0.    1     22 15  0    0.0586   -0.0780    0.1887    0.2124    0.0000     -0.0084    0.0030    0.0000
   22  0.   11    310 16 23   -0.3940   -0.1964    0.7918    1.0337    0.4977     -0.0084    0.0030    0.0000
   23  1.    1    211 22  0   -0.0246    0.0576    0.0604    0.1645    0.1396     -1.2128   -0.5972    2.4202
   24 -1.    1   -211 22  0   -0.3694   -0.2540    0.7314    0.8692    0.1396     -1.2128   -0.5972    2.4202
          16     1     1  0.0  1.0   11    10.600 2212    1 0.6834170E+05
    1 -1.   21     11  0  0    0.0000   -0.0000   10.6000   10.6000    0.0005     -0.0052   -0.0077    0.0000
    2  1.   21   2212  0  0    0.0000   -0.0000    0.0000    0.9383    0.9383     -0.0052   -0.0077    0.0000
    3  0.   21     22  1  0    0.8408    0.8548    3.0004    2.9064   -1.4117     -0.0052   -0.0077    0.0000
    4 -1.    1     11  1  0   -0.8408   -0.8548    7.5996    7.6936    0.0005     -0.0052   -0.0077    0.0000
    5  1.   13      2  0  6    0.4450   -0.1132    2.5113    2.5529    0.0056     -0.0052   -0.0077    0.0000
    6  0.   13   2101  2  0    0.3959    0.9680    0.4891    1.2918    0.5793     -0.0052   -0.0077    0.0000
    7  1.   12      2  5  9    0.4450   -0.1132    2.5113    2.5529    0.0056     -0.0052   -0.0077    0.0000
    8  0.   11   2101  6  9    0.3959    0.9680    0.4891    1.2918    0.5793     -0.0052   -0.0077    0.0000
    9  0.   11     92  7 10    0.8408    0.8548    3.0004    3.8447    2.0836     -0.0052   -0.0077    0.0000
   10  1.    1    211  9  0    0.0765    0.2370    0.1024    0.3033    0.1396     -0.0052   -0.0077    0.0000
   11 -1.   11   -213  9 13    0.2278    0.4127    1.2614    1.5694    0.8060     -0.0052   -0.0077    0.0000
   12  1.    1   2212  9  0    0.5365    0.2051    1.6366    1.9720    0.9383     -0.0052   -0.0077    0.0000
   13 -1.    1   -211 11  0    0.4773    0.3275    1.0443    1.2021    0.1396     -0.0052   -0.0077    0.0000
   14  0.   11    111 11 15   -0.2495    0.0853    0.2171    0.3673    0.1350     -0.0052   -0.0077    0.0000
   15  0.    1     22 14  0   -0.1871    0.0615    0.2262    0.2999    0.0000     -0.0052   -0.0077    0.0000
   16  0.    1     22 14  0   -0.0624    0.0237   -0.0090    0.0674    0.0000     -0.0052   -0.0077    0.0000
          18     1     1  0.0  1.0   11    10.600 2212    1 0.6834170E+05
    1 -1.   21     11  0  0    0.0000    0.0000   10.6000   10.6000    0.0005     -0.0086    0.0007    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383     -0.0086    0.0007    0.0000
    3  0.   21     22  1  0   -0.2919   -0.7557    5.4348    5.3716   -1.1571     -0.0086    0.0007    0.0000
    4 -1.    1     11  1  0    0.2919    0.7557    5.1652    5.2284    0.0005     -0.0086    0.0007    0.0000
    5  1.   13      2  0  6    0.3144   -1.0279    5.3121    5.4197    0.0056     -0.0086    0.0007    0.0000
    6  0.   13   2101  2  0   -0.6064    0.2722    0.1227    0.8902    0.5793     -0.0086    0.0007    0.0000
