          19     1     1  0.0  1.0   11    10.600 2212    1 0.1074605E+05
    1 -1.   21     11  0  0    0.0000    0.0000   10.6000   10.6000    0.0005      0.0025    0.0080    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0025    0.0080    0.0000
    3  0.   21     22  1  0   -0.7413   -0.9633    6.8579    6.6654   -2.0199      0.0025    0.0080    0.0000
    4 -1.    1     11  1  0    0.7413    0.9633    3.7421    3.9346    0.0005      0.0025    0.0080    0.0000
    5  1.   13      2  0  6   -0.5309   -1.4113    6.6430    6.8120    0.0056      0.0025    0.0080    0.0000
    6  0.   13   2101  2  0   -0.2105    0.4480    0.2148    0.7917    0.5793      0.0025    0.0080    0.0000
    7  1.   12      2  5  9   -0.5309   -1.4113    6.6430    6.8120    0.0056      0.0025    0.0080    0.0000
    8  0.   11   2101  6  9   -0.2105    0.4480    0.2148    0.7917    0.5793      0.0025    0.0080    0.0000
    9  0.   11     92  7 10   -0.7413   -0.9633    6.8579    7.6037    3.0510      0.0025    0.0080    0.0000
   10  1.    1    211  9  0   -0.1714   -0.8539    2.3354    2.4964    0.1396      0.0025    0.0080    0.0000
   11  0.   11    313  9 13   -0.1324   -0.0543    0.8295    1.2243    0.8891      0.0025    0.0080    0.0000
   12  0.   11   3122  9 15   -0.4376   -0.0551    3.6930    3.8830    1.1156      0.0025    0.0080    0.0000
   13  0.   11    311 11 17   -0.0755   -0.3153    0.6224    0.8604    0.4977      0.0025    0.0080    0.0000
   14  0.   11    111 11 18   -0.0568    0.2610    0.2070    0.3640    0.1350      0.0025    0.0080    0.0000
   15  1.    1   2212 12  0   -0.3973    0.0284    2.9450    3.1164    0.9383     -0.8950   -0.1049    7.5742
   16 -1.    1   -211 12  0   -0.0403   -0.0834    0.7480    0.7665    0.1396     -0.8950   -0.1049    7.5742
   17  0.    1    130 13  0   -0.0755   -0.3153    0.6224    0.8604    0.4977      0.0025    0.0080    0.0000
   18  0.    1     22 14  0   -0.0283    0.0824    0.1514    0.1747    0.0000      0.0025    0.0080    0.0000
   19  0.    1     22 14  0   -0.0286    0.1786    0.0556    0.1892    0.0000      0.0025    0.0080    0.0000
          13     1     1  0.0  1.0   11    10.600 2212    1 0.1074605E+05
    1 -1.   21     11  0  0    0.0000    0.0000   10.6000   10.6000    0.0005     -0.0034    0.0025    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383     -0.0034    0.0025    0.0000
    3  0.   21     22  1  0   -1.0180    1.2562    5.0969    4.8643   -2.2207     -0.0034    0.0025    0.0000
    4 -1.    1     11  1  0    1.0180   -1.2562    5.5031    5.7357    0.0005     -0.0034    0.0025    0.0000
    5  1.   13      2  0  6   -1.1450    1.1058    4.9119    5.1634    0.0056     -0.0034    0.0025    0.0000
    6  0.   13   2101  2  0    0.1269    0.1504    0.1850    0.6392    0.5793     -0.0034    0.0025    0.0000
    7  1.   12      2  5  9   -1.1450    1.1058    4.9119    5.1634    0.0056     -0.0034    0.0025    0.0000
    8  0.   11   2101  6  9    0.1269    0.1504    0.1850    0.6392    0.5793     -0.0034    0.0025    0.0000
    9  0.   11     92  7 10   -1.0180    1.2562    5.0969    5.8026    2.2533     -0.0034    0.0025    0.0000
   10  1.    1   2212  9  0   -0.2144    0.5764    3.8051    3.9670    0.9383     -0.0034    0.0025    0.0000
   11  0.   11    113  9 12   -0.8036    0.6798    1.2918    1.8356    0.7698     -0.0034    0.0025    0.0000
   12 -1.    1   -211 11  0   -0.7075    0.7340    1.2993    1.6574    0.1396     -0.0034    0.0025    0.0000
   13  1.    1    211 11  0   -0.0962   -0.0542   -0.0075    0.1781    0.1396     -0.0034    0.0025    0.0000
          14     1     1  0.0  1.0   11    10.600 2212    1 0.1074605E+05
    1 -1.   21     11  0  0    0.0000   -0.0000   10.6000   10.6000    0.0005     -0.0024   -0.0067    0.0000
    2  1.   21   2212  0  0    0.0000   -0.0000    0.0000    0.9383    0.9383     -0.0024   -0.0067    0.0000
    3  0.   21     22  1  0    0.0867    0.2614    9.7794    9.7344   -0.9766     -0.0024   -0.0067    0.0000
    4 -1.    1     11  1  0   -0.0867   -0.2614    0.8206    0.8656    0.0005     -0.0024   -0.0067    0.0000
    5  1.   13      2  0  6    0.1757    0.4308   10.0097   10.0205    0.0056     -0.0024   -0.0067    0.0000
    6  0.   13   2101  2  0   -0.0890   -0.1694   -0.2304    0.6522    0.5793     -0.0024   -0.0067    0.0000
    7  1.   12      2  5  9    0.1757    0.4308   10.0097   10.0205    0.0056     -0.0024   -0.0067    0.0000
    8  0.   11   2101  6  9   -0.0890   -0.1694   -0.2304    0.6522    0.5793     -0.0024   -0.0067    0.0000
    9  0.   11     92  7 10    0.0867    0.2614    9.7794   10.6727    4.2655     -0.0024   -0.0067    0.0000
   10  1.    1    211  9  0    0.0047    0.0218    5.2729    5.2748    0.1396     -0.0024   -0.0067    0.0000
   11  0.   11    113  9 13    0.6127    0.3894    4.1301    4.2453    0.6613     -0.0024   -0.0067    0.0000
   12  0.    1   2112  9  0   -0.5307   -0.1498    0.3764    1.1526    0.9396     -0.0024   -0.0067    0.0000
   13  1.    1    211 11  0    0.0110    0.2766    2.0210    2.0447    0.1396     -0.0024   -0.0067    0.0000
   14 -1.    1   -211 11  0    0.6018    0.1128    2.1091    2.2006    0.1396     -0.0024   -0.0067    0.0000
          23     1     1  0.0  1.0   11    10.600 2212    1 0.1074605E+05
    1 -1.   21     11  0  0    0.0000   -0.0000   10.6000   10.6000    0.0005      0.0071   -0.0040    0.0000
    2  1.   21   2212  0  0    0.0000   -0.0000    0.0000    0.9383    0.9383      0.0071   -0.0040    0.0000
    3  0.   21     22  1  0    0.0913    0.4810    9.7669    9.6337   -1.6806      0.0071   -0.0040    0.0000
    4 -1.    1     11  1  0   -0.0913   -0.4810    0.8331    0.9663    0.0005      0.0071   -0.0040    0.0000
    5  1.   13      2  0  6    0.3601    0.9184    9.7479    9.7977    0.0056      0.0071   -0.0040    0.0000
    6  0.   13   2101  2  0   -0.2688   -0.4374    0.0190    0.7743    0.5793      0.0071   -0.0040    0.0000
    7  1.   12      2  5  9    0.3601    0.9184    9.7479    9.7977    0.0056      0.0071   -0.0040    0.0000
    8  0.   11   2101  6  9   -0.2688   -0.4374    0.0190    0.7743    0.5793      0.0071   -0.0040    0.0000
    9  0.   11     92  7 10    0.0913    0.4810    9.7669   10.5720    4.0168      0.0071   -0.0040    0.0000
   10  0.   11    113  9 14   -0.1789    0.0897    1.9187    2.0745    0.7628      0.0071   -0.0040    0.0000
   11  1.   11    323  9 16    0.4906    0.2087    2.0656    2.3147    0.8983      0.0071   -0.0040    0.0000
   12 -1.   11   -323  9 18   -0.4080    0.3682    4.1034    4.2412    0.9210      0.0071   -0.0040    0.0000
   13  1.    1   2212  9  0    0.1875   -0.1856    1.6792    1.9416    0.9383      0.0071   -0.0040    0.0000
   14 -1.    1   -211 10  0   -0.1601   -0.2748    1.2747    1.3212    0.1396      0.0071   -0.0040    0.0000
   15  1.    1    211 10  0   -0.0188    0.3645    0.6440    0.7533    0.1396      0.0071   -0.0040    0.0000
   16  0.   11    311 11 20    0.3947    0.4195    1.6729    1.8379    0.4977      0.0071   -0.0040    0.0000
   17  1.    1    211 11  0    0.0959   -0.2108    0.3927    0.4768    0.1396      0.0071   -0.0040    0.0000
   18  0.   11   -311 12 21   -0.3218    0.4226    3.9284    3.9952    0.4977      0.0071   -0.0040    0.0000
   19 -1.    1   -211 12  0   -0.0862   -0.0544    0.1750    0.2460    0.1396      0.0071   -0.0040    0.0000
   20  0.   11    310 16 22    0.3947    0.4195    1.6729    1.8379    0.4977      0.0071   -0.0040    0.0000
   21  0.    1    130 18  0   -0.3218    0.4226    3.9284    3.9952    0.4977      0.0071   -0.0040    0.0000
   22  1.    1    211 20  0    0.0781   -0.0524    0.4923    0.5203    0.1396      2.1477    2.2708    9.0723
   23 -1.    1   -211 20  0    0.3166    0.4719    1.1805    1.3176    0.1396      2.1477    2.2708    9.0723
          26     1     1  0.0  1.0   11    10.600 2212    1 0.1074605E+05
    1 -1.   21     11  0  0    0.0000    0.0000   10.6000   10.6000    0.0005     -0.0059   -0.0024    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383     -0.0059   -0.0024    0.0000
    3  0.   21     22  1  0   -1.1083    0.1620    6.5262    6.3751   -1.7902     -0.0059   -0.0024    0.0000
    4 -1.    1     11  1  0    1.1083   -0.1620    4.0738    4.2249    0.0005     -0.0059   -0.0024    0.0000
    5  1.   13      2  0  6   -0.9501    0.2832    6.6198    6.6936    0.0056     -0.0059   -0.0024    0.0000
    6  0.   13   2101  2  0   -0.1582   -0.1212   -0.0936    0.6197    0.5793     -0.0059   -0.0024    0.0000
    7  1.   12      2  5  9   -0.9501    0.2832    6.6198    6.6936    0.0056     -0.0059   -0.0024    0.0000
    8  0.   11   2101  6  9   -0.1582   -0.1212   -0.0936    0.6197    0.5793     -0.0059   -0.0024    0.0000
    9  0.   11     92  7 10   -1.1083    0.1620    6.5262    7.3134    3.1047     -0.0059   -0.0024    0.0000
   10  1.    1    211  9  0   -0.2217    0.5941    2.1190    2.2162    0.1396     -0.0059   -0.0024    0.0000
   11 -1.   11   -213  9 14   -0.3050   -0.2220    2.5826    2.6394    0.3928     -0.0059   -0.0024    0.0000
   12  0.   11    221  9 16   -0.1527    0.0299    0.8177    0.9963    0.5475     -0.0059   -0.0024    0.0000
   13  1.    1   2212  9  0   -0.4289   -0.2399    1.0071    1.4615    0.9383     -0.0059   -0.0024    0.0000
   14 -1.    1   -211 11  0   -0.1723   -0.2221    2.0557    2.0795    0.1396     -0.0059   -0.0024    0.0000
   15  0.   11    111 11 19   -0.1328    0.0001    0.5268    0.5598    0.1350     -0.0059   -0.0024    0.0000
   16  0.   11    111 12 21    0.0525   -0.0024    0.5241    0.5437    0.1350     -0.0059   -0.0024    0.0000
